Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
1713,Innovate Industries,Social Media,Men 18-24,45 days,YouTube,0.08,"$9,580.00",5.31,Los Angeles,German,897,4821,4,Tech Enthusiasts,10-09-2021
1714,Innovate Industries,Display,Women 35-44,15 days,Instagram,0.07,"$14,764.00",4.34,Los Angeles,English,714,9270,6,Outdoor Adventurers,11-09-2021
1715,Innovate Industries,Email,All Ages,60 days,YouTube,0.02,"$10,658.00",2.23,Miami,Mandarin,254,6433,8,Fashionistas,12-09-2021
1716,DataTech Solutions,Email,Men 18-24,60 days,Website,0.11,"$13,237.00",6.15,New York,Mandarin,363,5359,4,Fashionistas,13-09-2021
1717,TechCorp,Search,Men 18-24,45 days,YouTube,0.04,"$5,308.00",2.59,Chicago,Mandarin,231,2067,4,Foodies,14-09-2021
1718,Alpha Innovations,Social Media,Women 25-34,60 days,Google Ads,0.14,"$14,500.00",4.77,Chicago,Spanish,221,5650,8,Outdoor Adventurers,15-09-2021
1719,Innovate Industries,Influencer,Men 18-24,60 days,YouTube,0.08,"$18,756.00",5.09,New York,Spanish,512,2441,6,Health & Wellness,16-09-2021
1720,Innovate Industries,Social Media,Men 25-34,15 days,Facebook,0.08,"$12,095.00",3.4,Miami,English,184,9602,6,Tech Enthusiasts,17-09-2021
1721,Alpha Innovations,Influencer,Men 18-24,60 days,Facebook,0.05,"$5,455.00",2.84,Chicago,Spanish,397,1666,4,Outdoor Adventurers,18-09-2021
1722,NexGen Systems,Display,All Ages,60 days,Email,0.15,"$17,841.00",3.33,Houston,French,555,6823,1,Foodies,19-09-2021
1723,Alpha Innovations,Social Media,All Ages,30 days,Email,0.14,"$18,962.00",4.27,Houston,Spanish,143,8625,1,Foodies,20-09-2021
1724,Innovate Industries,Email,Women 25-34,30 days,Email,0.15,"$12,316.00",5.78,Houston,Spanish,258,3784,1,Health & Wellness,21-09-2021
1725,DataTech Solutions,Social Media,Men 18-24,30 days,Instagram,0.12,"$19,232.00",2.14,New York,Spanish,297,9075,2,Health & Wellness,22-09-2021
1726,Alpha Innovations,Display,Women 25-34,45 days,YouTube,0.13,"$17,489.00",7.63,Miami,French,756,2706,10,Tech Enthusiasts,23-09-2021
1727,TechCorp,Influencer,Women 35-44,45 days,Instagram,0.06,"$13,046.00",6.64,New York,English,970,9164,4,Tech Enthusiasts,24-09-2021
1728,TechCorp,Email,Women 35-44,60 days,Instagram,0.15,"$18,158.00",6.48,New York,Spanish,929,5332,9,Outdoor Adventurers,25-09-2021
1729,NexGen Systems,Influencer,Men 18-24,30 days,Email,0.04,"$6,947.00",3.22,Miami,German,332,1593,5,Fashionistas,26-09-2021
1730,Innovate Industries,Search,Women 35-44,30 days,Google Ads,0.12,"$16,367.00",5.1,Miami,English,934,2737,1,Health & Wellness,27-09-2021
1731,Innovate Industries,Display,Men 25-34,15 days,Instagram,0.11,"$9,227.00",5.7,Miami,Mandarin,668,6442,9,Health & Wellness,28-09-2021
1732,Innovate Industries,Influencer,Men 25-34,30 days,Email,0.06,"$9,482.00",2.83,Miami,Mandarin,630,5040,5,Fashionistas,29-09-2021
1733,Innovate Industries,Influencer,All Ages,15 days,Instagram,0.06,"$13,623.00",3.84,Chicago,English,401,4925,3,Fashionistas,30-09-2021
1734,DataTech Solutions,Email,Women 25-34,45 days,Email,0.14,"$10,541.00",6.59,Los Angeles,English,666,7309,6,Tech Enthusiasts,01-10-2021
1735,TechCorp,Social Media,Women 35-44,30 days,Google Ads,0.08,"$8,802.00",7.01,Los Angeles,Mandarin,129,4063,5,Fashionistas,02-10-2021
1736,Innovate Industries,Display,Men 18-24,45 days,YouTube,0.03,"$10,044.00",4.28,Los Angeles,French,933,1943,1,Health & Wellness,03-10-2021
1737,Innovate Industries,Social Media,All Ages,60 days,Email,0.05,"$14,956.00",5.83,Los Angeles,French,738,9186,5,Foodies,04-10-2021
1738,TechCorp,Email,Women 35-44,15 days,Facebook,0.06,"$9,459.00",3.96,Houston,English,381,6910,10,Foodies,05-10-2021
1739,TechCorp,Email,Men 18-24,60 days,Instagram,0.02,"$7,523.00",5.39,Houston,English,743,1424,9,Outdoor Adventurers,06-10-2021
1740,Alpha Innovations,Influencer,Women 35-44,60 days,YouTube,0.07,"$13,162.00",7.6,Chicago,Spanish,514,6596,10,Fashionistas,07-10-2021
1741,DataTech Solutions,Search,Men 25-34,30 days,YouTube,0.13,"$5,578.00",3.11,Los Angeles,Mandarin,394,7639,3,Health & Wellness,08-10-2021
1742,DataTech Solutions,Search,All Ages,45 days,Google Ads,0.11,"$14,226.00",6.91,Los Angeles,French,283,8984,7,Health & Wellness,09-10-2021
1743,NexGen Systems,Email,Men 25-34,15 days,Website,0.13,"$13,584.00",4.82,Los Angeles,Spanish,377,6871,4,Fashionistas,10-10-2021
1744,Innovate Industries,Influencer,All Ages,15 days,Instagram,0.15,"$11,706.00",4.3,Houston,English,592,5338,10,Fashionistas,11-10-2021
1745,TechCorp,Display,Men 18-24,45 days,Google Ads,0.08,"$16,441.00",5.37,New York,Spanish,535,5364,1,Fashionistas,12-10-2021
1746,Alpha Innovations,Display,Women 25-34,30 days,YouTube,0.06,"$12,161.00",3.64,New York,English,122,4738,7,Tech Enthusiasts,13-10-2021
1747,DataTech Solutions,Display,Men 25-34,60 days,Google Ads,0.15,"$12,421.00",4.69,New York,Mandarin,331,4586,1,Outdoor Adventurers,14-10-2021
1748,NexGen Systems,Display,Women 25-34,60 days,Website,0.08,"$11,465.00",5.08,New York,Mandarin,551,7912,6,Health & Wellness,15-10-2021
1749,DataTech Solutions,Email,Women 35-44,30 days,Email,0.11,"$14,249.00",2.87,Miami,French,251,8392,3,Health & Wellness,16-10-2021
1750,Alpha Innovations,Display,Women 25-34,60 days,Facebook,0.06,"$7,323.00",7.17,Chicago,French,583,9581,1,Foodies,17-10-2021
1751,NexGen Systems,Influencer,All Ages,15 days,Website,0.08,"$14,254.00",7.81,Miami,Spanish,733,3906,4,Tech Enthusiasts,18-10-2021
1752,DataTech Solutions,Influencer,All Ages,60 days,Instagram,0.14,"$14,683.00",7.36,Los Angeles,French,942,4268,9,Outdoor Adventurers,19-10-2021
1753,Innovate Industries,Social Media,Men 25-34,30 days,Email,0.11,"$19,595.00",2.28,New York,Spanish,841,4658,2,Health & Wellness,20-10-2021
1754,NexGen Systems,Search,Women 35-44,30 days,Instagram,0.02,"$5,781.00",5.15,Miami,French,392,3707,10,Outdoor Adventurers,21-10-2021
1755,Alpha Innovations,Influencer,Men 25-34,45 days,Instagram,0.06,"$16,221.00",6.69,Chicago,English,562,2781,6,Tech Enthusiasts,22-10-2021
1756,Innovate Industries,Email,All Ages,45 days,Facebook,0.01,"$14,861.00",7.6,Houston,Spanish,618,6959,2,Tech Enthusiasts,23-10-2021
1757,Alpha Innovations,Display,Men 18-24,30 days,Facebook,0.05,"$15,460.00",6.13,New York,English,723,4837,5,Fashionistas,24-10-2021
1758,Innovate Industries,Social Media,Men 18-24,30 days,YouTube,0.04,"$16,473.00",7.99,New York,Mandarin,802,1308,6,Fashionistas,25-10-2021
1759,Alpha Innovations,Social Media,Men 25-34,15 days,Google Ads,0.1,"$9,895.00",4.54,Houston,German,878,2424,3,Fashionistas,26-10-2021
1760,DataTech Solutions,Search,Women 35-44,60 days,Instagram,0.07,"$8,856.00",2.96,Los Angeles,Spanish,532,6297,4,Tech Enthusiasts,27-10-2021
1761,NexGen Systems,Email,Men 18-24,60 days,YouTube,0.02,"$5,147.00",6.03,Houston,English,444,3875,8,Health & Wellness,28-10-2021
1762,NexGen Systems,Search,Women 35-44,60 days,YouTube,0.12,"$16,285.00",4.06,Miami,French,487,3972,10,Health & Wellness,29-10-2021
1763,NexGen Systems,Search,Men 18-24,45 days,YouTube,0.08,"$6,011.00",5.13,Miami,English,827,2446,7,Health & Wellness,30-10-2021
1764,Alpha Innovations,Social Media,All Ages,45 days,Google Ads,0.06,"$18,071.00",7.14,New York,English,309,1249,2,Health & Wellness,31-10-2021
1765,TechCorp,Influencer,Women 35-44,60 days,Email,0.04,"$12,426.00",5.58,Los Angeles,German,643,7454,4,Tech Enthusiasts,01-11-2021
1766,Alpha Innovations,Influencer,Men 25-34,60 days,Website,0.03,"$10,430.00",3.28,Miami,German,747,7485,1,Outdoor Adventurers,02-11-2021
1767,Innovate Industries,Social Media,Men 25-34,30 days,Email,0.06,"$15,216.00",3.26,New York,French,590,3225,4,Outdoor Adventurers,03-11-2021
1768,NexGen Systems,Email,All Ages,30 days,Email,0.03,"$15,939.00",2.43,Miami,Spanish,700,5268,10,Foodies,04-11-2021
1769,TechCorp,Email,All Ages,60 days,Google Ads,0.06,"$11,753.00",3.46,Chicago,Mandarin,501,9670,8,Outdoor Adventurers,05-11-2021
1770,DataTech Solutions,Search,Men 25-34,60 days,YouTube,0.14,"$19,652.00",5.82,Los Angeles,French,518,1790,2,Foodies,06-11-2021
1771,Innovate Industries,Search,Women 35-44,30 days,Website,0.08,"$12,901.00",6.8,New York,German,553,2549,6,Health & Wellness,07-11-2021
1772,Innovate Industries,Email,Women 35-44,45 days,YouTube,0.07,"$10,236.00",7.43,Miami,German,763,9464,1,Foodies,08-11-2021
1773,Alpha Innovations,Email,Women 35-44,15 days,Website,0.15,"$8,298.00",5.65,New York,French,249,7654,8,Outdoor Adventurers,09-11-2021
1774,Alpha Innovations,Influencer,All Ages,45 days,Facebook,0.07,"$10,791.00",4.66,Miami,Spanish,666,7543,3,Tech Enthusiasts,10-11-2021
1775,Innovate Industries,Email,Women 35-44,60 days,Facebook,0.04,"$17,716.00",7.56,Miami,Mandarin,889,6856,7,Fashionistas,11-11-2021
1776,DataTech Solutions,Display,All Ages,30 days,YouTube,0.13,"$19,179.00",3.38,New York,Mandarin,264,5401,10,Foodies,12-11-2021
1777,TechCorp,Social Media,Men 18-24,45 days,Facebook,0.07,"$19,271.00",7.25,Houston,Spanish,483,9281,1,Fashionistas,13-11-2021
1778,Innovate Industries,Display,Women 25-34,45 days,Email,0.01,"$14,234.00",2.86,Houston,Mandarin,981,5413,5,Tech Enthusiasts,14-11-2021
1779,DataTech Solutions,Email,Men 25-34,60 days,Instagram,0.09,"$14,247.00",3.5,Los Angeles,German,687,2934,7,Health & Wellness,15-11-2021
1780,Innovate Industries,Social Media,All Ages,45 days,Email,0.05,"$6,697.00",2.66,Los Angeles,French,691,5588,6,Health & Wellness,16-11-2021
1781,Innovate Industries,Influencer,Men 25-34,60 days,Website,0.04,"$15,431.00",2.7,Chicago,English,783,9325,4,Tech Enthusiasts,17-11-2021
1782,NexGen Systems,Social Media,Women 35-44,45 days,Email,0.03,"$17,925.00",5.29,Chicago,French,808,7171,3,Health & Wellness,18-11-2021
1783,NexGen Systems,Email,Women 35-44,30 days,Facebook,0.13,"$8,356.00",4.41,Houston,English,276,9247,8,Fashionistas,19-11-2021
1784,DataTech Solutions,Email,Women 35-44,15 days,Facebook,0.14,"$8,846.00",5.57,Miami,German,547,3952,3,Tech Enthusiasts,20-11-2021
1785,TechCorp,Search,Men 18-24,15 days,Email,0.12,"$18,260.00",6.33,Los Angeles,German,664,4912,1,Foodies,21-11-2021
1786,TechCorp,Influencer,Women 25-34,15 days,Website,0.08,"$14,682.00",5.5,Miami,French,930,7407,8,Foodies,22-11-2021
1787,Alpha Innovations,Social Media,All Ages,45 days,Instagram,0.05,"$5,099.00",6.22,Miami,French,909,5973,9,Foodies,23-11-2021
1788,Innovate Industries,Email,Men 18-24,60 days,Instagram,0.05,"$19,885.00",5.78,Los Angeles,Mandarin,532,4885,8,Tech Enthusiasts,24-11-2021
1789,Alpha Innovations,Search,Men 25-34,60 days,Instagram,0.05,"$17,276.00",5.49,Los Angeles,Mandarin,257,2342,7,Foodies,25-11-2021
1790,DataTech Solutions,Display,Women 35-44,30 days,Email,0.05,"$13,868.00",4.13,Houston,English,941,5491,4,Foodies,26-11-2021
1791,Alpha Innovations,Search,Women 35-44,15 days,YouTube,0.05,"$15,501.00",7.01,Houston,English,285,9223,2,Fashionistas,27-11-2021
1792,TechCorp,Social Media,All Ages,60 days,Website,0.08,"$8,582.00",6.55,Miami,French,613,4114,9,Health & Wellness,28-11-2021
1793,Innovate Industries,Email,Men 25-34,60 days,Email,0.09,"$10,667.00",2.04,Houston,German,755,1852,3,Outdoor Adventurers,29-11-2021
1794,Alpha Innovations,Display,Women 35-44,60 days,Instagram,0.12,"$6,685.00",4.42,Los Angeles,German,749,6320,9,Foodies,30-11-2021
1795,Alpha Innovations,Social Media,Women 25-34,60 days,Facebook,0.11,"$6,476.00",4.71,New York,German,269,8558,10,Fashionistas,01-12-2021
1796,Innovate Industries,Social Media,Men 18-24,15 days,Email,0.09,"$10,890.00",2.8,Houston,Spanish,580,9837,1,Foodies,02-12-2021
1797,DataTech Solutions,Social Media,Women 35-44,45 days,Google Ads,0.05,"$7,734.00",6.32,New York,English,648,8821,4,Outdoor Adventurers,03-12-2021
1798,NexGen Systems,Search,All Ages,30 days,Facebook,0.1,"$9,270.00",7.58,Houston,German,226,1330,3,Health & Wellness,04-12-2021
1799,DataTech Solutions,Influencer,Men 25-34,45 days,Website,0.15,"$17,386.00",2.5,Miami,German,160,9680,3,Outdoor Adventurers,05-12-2021
1800,TechCorp,Email,Women 35-44,30 days,YouTube,0.09,"$12,779.00",4.83,Houston,English,570,9685,7,Health & Wellness,06-12-2021
1801,TechCorp,Social Media,All Ages,45 days,Facebook,0.11,"$11,983.00",5.77,Miami,German,729,4082,7,Health & Wellness,07-12-2021
1802,DataTech Solutions,Social Media,Men 18-24,30 days,Facebook,0.06,"$9,194.00",7.52,Los Angeles,Spanish,346,2000,5,Fashionistas,08-12-2021
1803,Innovate Industries,Influencer,Women 35-44,45 days,Website,0.12,"$17,845.00",7.19,Chicago,Spanish,963,5404,8,Tech Enthusiasts,09-12-2021
1804,Innovate Industries,Display,Women 35-44,15 days,Website,0.14,"$10,250.00",5.08,Chicago,German,529,2270,7,Foodies,10-12-2021
1805,DataTech Solutions,Email,Women 35-44,45 days,Email,0.05,"$5,505.00",4.02,Chicago,French,311,2978,6,Fashionistas,11-12-2021
1806,Alpha Innovations,Search,Men 18-24,15 days,Facebook,0.04,"$18,117.00",7.95,Los Angeles,English,269,4641,5,Fashionistas,12-12-2021
1807,Innovate Industries,Influencer,Men 18-24,15 days,Google Ads,0.1,"$9,772.00",7.27,Houston,German,453,7235,8,Health & Wellness,13-12-2021
1808,Alpha Innovations,Influencer,Men 18-24,15 days,Google Ads,0.07,"$8,103.00",6.45,Los Angeles,Spanish,483,4279,9,Foodies,14-12-2021
1809,DataTech Solutions,Search,Men 25-34,60 days,Website,0.1,"$16,209.00",6.41,Houston,Mandarin,955,2099,8,Fashionistas,15-12-2021
1810,NexGen Systems,Display,All Ages,45 days,Website,0.07,"$6,048.00",2.79,Los Angeles,Mandarin,652,2886,7,Outdoor Adventurers,16-12-2021
1811,NexGen Systems,Social Media,Men 18-24,15 days,Email,0.1,"$11,119.00",5.57,Houston,French,791,4693,4,Outdoor Adventurers,17-12-2021
1812,NexGen Systems,Email,Men 25-34,15 days,Google Ads,0.02,"$7,658.00",7.41,Miami,Mandarin,312,4722,2,Outdoor Adventurers,18-12-2021
1813,Innovate Industries,Social Media,Women 25-34,45 days,Google Ads,0.14,"$15,094.00",6.37,Miami,Spanish,447,3290,6,Health & Wellness,19-12-2021
1814,Innovate Industries,Social Media,Women 35-44,30 days,Facebook,0.1,"$14,844.00",6.31,Houston,Mandarin,561,6112,4,Health & Wellness,20-12-2021
1815,TechCorp,Influencer,Women 35-44,30 days,Google Ads,0.09,"$6,035.00",7.3,Houston,Mandarin,731,7534,2,Fashionistas,21-12-2021
1816,NexGen Systems,Social Media,Men 25-34,30 days,YouTube,0.05,"$12,927.00",7.19,Los Angeles,German,717,9926,5,Fashionistas,22-12-2021
1817,Innovate Industries,Influencer,Women 35-44,15 days,YouTube,0.06,"$14,991.00",2.21,Los Angeles,French,957,8110,3,Outdoor Adventurers,23-12-2021
1818,NexGen Systems,Display,Men 18-24,15 days,Email,0.05,"$7,529.00",5.15,New York,French,846,9779,8,Outdoor Adventurers,24-12-2021
1819,DataTech Solutions,Influencer,Men 25-34,15 days,Website,0.11,"$13,298.00",6.12,Chicago,Mandarin,367,5787,9,Fashionistas,25-12-2021
1820,TechCorp,Email,Women 35-44,60 days,Google Ads,0.11,"$13,093.00",5.73,Houston,French,647,2020,10,Tech Enthusiasts,26-12-2021
1821,TechCorp,Social Media,Women 25-34,30 days,Google Ads,0.1,"$16,849.00",3.43,Chicago,Spanish,930,6515,3,Foodies,27-12-2021
1822,NexGen Systems,Email,Women 35-44,45 days,Facebook,0.13,"$19,904.00",2.01,Chicago,Spanish,993,4542,8,Tech Enthusiasts,28-12-2021
1823,NexGen Systems,Email,Men 18-24,45 days,YouTube,0.02,"$17,321.00",4.55,Miami,German,149,6982,8,Outdoor Adventurers,29-12-2021
1824,NexGen Systems,Display,All Ages,30 days,Email,0.02,"$10,548.00",7.58,Houston,Mandarin,480,4349,3,Tech Enthusiasts,30-12-2021
1825,DataTech Solutions,Search,Women 25-34,15 days,Website,0.04,"$17,662.00",7.68,New York,Mandarin,180,4025,2,Health & Wellness,31-12-2021
1826,TechCorp,Social Media,Men 18-24,15 days,Facebook,0.1,"$18,527.00",7.76,New York,French,815,5938,8,Health & Wellness,01-01-2021
1827,Alpha Innovations,Social Media,Women 25-34,45 days,YouTube,0.02,"$13,485.00",6.56,Miami,French,395,8497,4,Outdoor Adventurers,02-01-2021
1828,DataTech Solutions,Display,Women 35-44,60 days,Google Ads,0.06,"$9,282.00",2.24,Miami,French,423,9130,1,Health & Wellness,03-01-2021
1829,NexGen Systems,Display,Men 25-34,15 days,Website,0.07,"$14,860.00",4.7,Miami,French,469,5607,8,Outdoor Adventurers,04-01-2021
1830,TechCorp,Social Media,Men 25-34,30 days,Instagram,0.15,"$10,387.00",7.11,Houston,Spanish,410,7663,6,Outdoor Adventurers,05-01-2021
1831,TechCorp,Influencer,Men 18-24,15 days,YouTube,0.08,"$5,006.00",4.47,Los Angeles,Spanish,820,3136,6,Foodies,06-01-2021
1832,NexGen Systems,Email,Women 25-34,30 days,YouTube,0.06,"$14,080.00",3.98,New York,German,134,1298,7,Tech Enthusiasts,07-01-2021
1833,DataTech Solutions,Influencer,Women 35-44,30 days,YouTube,0.05,"$10,310.00",7.51,Miami,French,244,4126,8,Fashionistas,08-01-2021
1834,Innovate Industries,Influencer,Women 25-34,45 days,Website,0.02,"$13,977.00",4.63,Los Angeles,English,926,9502,8,Tech Enthusiasts,09-01-2021
1835,Innovate Industries,Search,All Ages,15 days,Website,0.04,"$11,576.00",5.08,Houston,German,939,8641,3,Fashionistas,10-01-2021
1836,Alpha Innovations,Email,Men 25-34,45 days,Email,0.04,"$15,475.00",2.28,Los Angeles,Mandarin,417,7944,8,Outdoor Adventurers,11-01-2021
1837,TechCorp,Search,Women 35-44,45 days,Facebook,0.03,"$12,236.00",2.89,Los Angeles,Mandarin,842,1803,4,Foodies,12-01-2021
1838,NexGen Systems,Social Media,Men 25-34,30 days,YouTube,0.14,"$17,160.00",3.38,Chicago,English,408,4284,5,Outdoor Adventurers,13-01-2021
1839,TechCorp,Social Media,Men 25-34,15 days,Google Ads,0.07,"$15,939.00",5.41,New York,English,575,8676,9,Health & Wellness,14-01-2021
1840,NexGen Systems,Social Media,Men 18-24,60 days,Website,0.05,"$18,489.00",3.9,Chicago,Mandarin,809,3875,1,Health & Wellness,15-01-2021
1841,Alpha Innovations,Email,Men 25-34,30 days,Instagram,0.03,"$6,795.00",5.81,Los Angeles,German,769,2493,9,Tech Enthusiasts,16-01-2021
1842,TechCorp,Display,All Ages,15 days,Google Ads,0.1,"$12,518.00",4.51,Miami,English,124,1642,9,Foodies,17-01-2021
1843,Alpha Innovations,Influencer,Men 18-24,15 days,Email,0.11,"$9,207.00",7.47,Chicago,English,495,3868,4,Fashionistas,18-01-2021
1844,NexGen Systems,Display,Men 18-24,45 days,YouTube,0.04,"$11,530.00",2.5,Houston,French,503,4030,2,Health & Wellness,19-01-2021
1845,TechCorp,Influencer,Women 35-44,30 days,Instagram,0.14,"$16,309.00",3.37,New York,Mandarin,211,4471,10,Fashionistas,20-01-2021
1846,TechCorp,Search,Women 25-34,30 days,Google Ads,0.06,"$7,235.00",6.57,Houston,English,254,5024,4,Health & Wellness,21-01-2021
1847,TechCorp,Email,Women 35-44,45 days,Website,0.11,"$5,485.00",7.99,Chicago,Mandarin,176,4114,7,Fashionistas,22-01-2021
1848,DataTech Solutions,Search,Women 25-34,60 days,Email,0.06,"$14,489.00",5.84,New York,English,560,9144,4,Fashionistas,23-01-2021
1849,TechCorp,Email,Men 18-24,45 days,YouTube,0.11,"$7,372.00",2.94,Los Angeles,French,429,3677,2,Tech Enthusiasts,24-01-2021
1850,NexGen Systems,Display,Women 35-44,60 days,Google Ads,0.06,"$10,946.00",2.62,Chicago,French,862,4133,10,Fashionistas,25-01-2021
1851,TechCorp,Social Media,Women 25-34,60 days,Instagram,0.03,"$9,353.00",4.68,Houston,German,125,4564,7,Tech Enthusiasts,26-01-2021
1852,Innovate Industries,Email,Women 25-34,15 days,Website,0.07,"$5,494.00",3.29,Miami,Mandarin,900,6833,1,Tech Enthusiasts,27-01-2021
1853,NexGen Systems,Social Media,Men 18-24,45 days,Google Ads,0.15,"$10,698.00",5.3,Chicago,French,374,5808,7,Foodies,28-01-2021
1854,DataTech Solutions,Social Media,Women 35-44,45 days,Email,0.14,"$5,482.00",7.78,Los Angeles,Mandarin,418,8584,7,Tech Enthusiasts,29-01-2021
1855,NexGen Systems,Influencer,Women 35-44,15 days,Instagram,0.01,"$16,711.00",6.69,Chicago,English,183,7405,2,Fashionistas,30-01-2021
1856,Innovate Industries,Search,Men 25-34,45 days,Instagram,0.15,"$6,052.00",2.83,New York,French,536,8200,1,Outdoor Adventurers,31-01-2021
1857,Alpha Innovations,Influencer,Men 25-34,30 days,YouTube,0.02,"$6,068.00",7.29,Chicago,Spanish,146,9271,5,Outdoor Adventurers,01-02-2021
1858,TechCorp,Search,Women 25-34,45 days,Facebook,0.12,"$10,764.00",7.14,Chicago,Spanish,932,3918,8,Outdoor Adventurers,02-02-2021
1859,Innovate Industries,Social Media,Women 35-44,30 days,Email,0.03,"$9,513.00",5.73,Los Angeles,Mandarin,850,7166,2,Tech Enthusiasts,03-02-2021
1860,Innovate Industries,Search,All Ages,30 days,Website,0.08,"$13,277.00",5.14,New York,English,870,9951,6,Outdoor Adventurers,04-02-2021
1861,NexGen Systems,Influencer,Women 35-44,15 days,Instagram,0.02,"$15,860.00",3.97,Houston,English,392,3291,3,Tech Enthusiasts,05-02-2021
1862,TechCorp,Email,Men 25-34,60 days,YouTube,0.06,"$14,698.00",5.48,Miami,English,768,7322,7,Health & Wellness,06-02-2021
1863,Innovate Industries,Email,Women 35-44,15 days,YouTube,0.12,"$9,273.00",7.27,Chicago,French,187,6929,3,Fashionistas,07-02-2021
1864,Innovate Industries,Display,All Ages,60 days,Instagram,0.06,"$19,151.00",6.61,New York,French,664,2453,8,Foodies,08-02-2021
1865,Alpha Innovations,Display,Men 18-24,60 days,Instagram,0.05,"$15,941.00",6.98,Los Angeles,English,477,9223,10,Tech Enthusiasts,09-02-2021
